index,user_id,user_ratings,artists,mode,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
7975,,,Sam Fischer,1,0.731,0.602,194853,0.377,0,0.0808,-6.213,0.0446,73.877,0.518,84
7976,,,Sam Hui,1,0.591,0.5666,205431.8,0.2974,3.66E-05,0.2718,-14.6112,0.02948,108.393,0.407,41.8
7977,,,Sam Hunt,1,0.223824375,0.6023125,215356.6875,0.6936875,0,0.2158,-5.8263125,0.0532875,114.5338125,0.5686875,63.8125
7978,,,Sam Lachow,0,0.304,0.726,214072,0.571,1.34E-05,0.101,-5.583,0.258,78.005,0.884,48
7979,,,Sam Phillips,1,0.58355,0.627,175937,0.3345,0.005131625,0.091,-12.69475,0.02925,116.513,0.479,43.75
7980,,,Sam Rivers,0,0.56775,0.44175,364876.5,0.4095,0.013675283,0.15925,-14.737,0.05055,114.20375,0.4765,21.25
7981,,,Sam Smith,1,0.49550036,0.559522523,207474.4955,0.472702703,0.000204791,0.166888288,-7.608738739,0.069234234,109.5429099,0.360536937,57.6036036
7982,,,Sam Spence,0,0.63325,0.468,174800,0.5615,0.4689605,0.187525,-9.59475,0.0346,127.16125,0.671,22
7983,,,Sam Tinnesz,1,0.09924,0.5138,190498.6,0.7318,2.32E-06,0.1004,-5.159,0.03608,79.7704,0.4988,66.2
7984,,,Sam Wills,0,0.204,0.765,214844,0.602,5.69E-06,0.171,-9.021,0.0448,125.004,0.385,0
7985,,,Samantha Fox,1,0.0464,0.818,311293,0.612,0.0136,0.0716,-14.401,0.0999,112.819,0.896,27
7986,,,Samba Trio,1,0.62,0.522,202067,0.405,0,0.17,-18.54,0.0859,109.57,0.647,31
7987,,,Samiam,1,0.001094,0.416,263620,0.9135,0.068865,0.2485,-7.2595,0.0548,114.336,0.3505,36
7988,,,Samm Henshaw,1,0.433,0.751,207722,0.684,5.92E-06,0.18,-4.325,0.303,89.984,0.864,63
7989,,,Sammi Smith,1,0.605,0.559,155533,0.35,0.000443,0.102,-12.01,0.0245,78.035,0.413,52
7990,,,Sammie,1,0.16982,0.7568,208576,0.632,2.38E-05,0.05932,-5.2562,0.08038,119.1878,0.7672,56
7991,,,Sammy,1,0.149,0.656,307435,0.662,8.00E-06,0.16,-1.387,0.191,189.983,0.573,77
7992,,,Sammy Adams,1,0.013509333,0.684888889,217258.3333,0.735444444,1.70E-07,0.178977778,-4.568222222,0.066655556,124.5555556,0.669888889,53.33333333
7993,,,Sammy Hagar,1,0.038640254,0.47672973,252771.8649,0.682108108,0.006450398,0.219113514,-10.94981081,0.046391892,136.387027,0.618594595,31.27027027
7994,,,Sammy Johnson,1,0.16305,0.7445,254723,0.729,0,0.1546,-4.4065,0.1722,105.0315,0.7015,53.5
7995,,,Sampha,1,0.3084,0.7036,234829.2,0.4342,0.08353,0.24286,-8.575,0.24498,123.1348,0.2648,57.4
7996,,,Sampling XL,0,0.14,0.183,161206,0.784,0.971,0.902,-24.539,0.0533,83.128,1.00E-05,62
7997,,,Samsa,1,0.416,0.613,222729,0.688666667,7.92E-05,0.126666667,-10.157,0.313666667,83.65133333,0.807,58.33333333
7998,,,Samuel Adler,1,0.98,0.428,386507,0.242,0.754,0.109,-19.772,0.0507,148.116,0.228,1
7999,,,Samuel Bath,1,0.993,0.484,162462,0.0237,0.946,0.0974,-20.344,0.0494,76.228,0.359,57
8000,,,Samuel E. Wright,1,0.71125,0.6349375,179226.875,0.333625,0.000175,0.13171875,-15.3443125,0.0893375,117.8624375,0.7264375,55.0625
8001,,,Samuel Ramey,1,0.957888889,0.326666667,184832.5556,0.152311111,0.154165856,0.274444444,-21.56266667,0.035733333,101.7275556,0.284288889,31
8002,,,Samuray,1,0.287764706,0.605764706,194462,0.559235294,0.000589129,0.266641176,-7.282411765,0.037688235,129.0495882,0.726176471,43.17647059
8003,,,San Holo,1,0.158942857,0.651,257840.7143,0.661142857,0.05287074,0.107114286,-5.875285714,0.0525,147.9095714,0.497142857,58.71428571
8004,,,Sanchez,1,0.0661525,0.71325,221746.75,0.47725,1.51E-06,0.084675,-10.515,0.14255,122.21475,0.76625,46.25
8005,,,Sanctuary,1,0.00466,0.364,291693,0.866,0.486,0.837,-13.331,0.0603,139.403,0.367,31
8006,,,Sandesh Shandilya,1,0.3095,0.7395,385580,0.7375,0.0001045,0.09645,-5.9655,0.0607,93.0205,0.676,53
8007,,,Sandi Patty,1,0.574166667,0.2885,280722.1667,0.464083333,1.52E-05,0.28935,-8.15425,0.039241667,115.9889167,0.206083333,33
8008,,,Sandra,1,0.090711667,0.647166667,259964.5,0.707166667,0.04900023,0.243833333,-12.01016667,0.02895,112.6071667,0.747333333,53.33333333
8009,,,Sandra Nasic,1,0.000588,0.429,205080,0.712,0.00952,0.0648,-4.683,0.0368,105.05,0.331,39
8010,,,Sandro,0,0.623357143,0.516785714,183959.7857,0.505142857,6.59E-07,0.319607143,-9.5125,0.057421429,102.2870714,0.596857143,41.14285714
8011,,,Sandy & Papo,1,0.102,0.901,289427,0.732,0.000794,0.0289,-12.316,0.0444,131.87,0.941,46
8012,,,"Sandy Duncan, Howard McGillin, Liz Callaway, Dakin Matthews, Adam Wylie, J.D. Daniels, Lex de Azevedo, David Zippel",1,0.885,0.4,369817,0.189,1.46E-06,0.0813,-18.424,0.0472,137.845,0.255,41
8013,,,Sandy Nelson,0,0.08904,0.503,170460,0.69575,0.7805,0.132825,-13.84725,0.04575,132.80525,0.5315,20
8014,,,Sanford Clark,1,0.539,0.735,179480,0.647,0,0.124,-8.491,0.0311,123.753,0.842,13
8015,,,Sanjeev A,1,0.99,0.216,54867,0.0942,0.0672,0.0995,-10.631,0.0367,100.939,0.0342,0
8016,,,Santa Esmeralda,0,0.0329,0.669,628547,0.815,0.00105,0.0498,-8.998,0.0838,117.809,0.784,59
8017,,,Santana,1,0.257720135,0.493288288,283739.1937,0.654154955,0.390992796,0.230575225,-11.62168018,0.056471622,125.9507162,0.617761261,37.68018018
8018,,,Santidev Ghosh,1,0.985,0.3805,174646.5,0.08705,0.3320087,0.15,-18.5285,0.04325,83.8055,0.297,0
8019,,,Santigold,1,0.098008,0.669666667,225481.6,0.7596,0.155537373,0.19558,-5.041533333,0.093726667,136.9239333,0.575666667,46.53333333
8020,,,Santo & Johnny,1,0.678185714,0.476190476,159632.619,0.299690476,0.622635238,0.191133333,-13.77766667,0.032652381,130.376,0.409704762,32.95238095
8021,,,Sanullim,0,0.47,0.572,223293,0.125,0.0669,0.142,-22.173,0.0288,79.406,0.415,30
8022,,,Saosin,0,0.000200677,0.3499,200023.3,0.942,0.016101687,0.32,-4.0466,0.08382,141.5498,0.21699,46.8
8023,,,Sara,0,0.000176,0.466,289467,0.96,0.0172,0.138,-5.108,0.0321,156.585,0.344,48
8024,,,Sara Evans,1,0.225957647,0.549647059,280596.8824,0.615588235,0.001975108,0.147929412,-6.485294118,0.032352941,128.424,0.381294118,49.41176471
8025,,,Sara Montiel,1,0.857,0.473,166200,0.256,0,0.0907,-9.564,0.0468,141.681,0.391,25
8026,,,Sarah Brightman,1,0.731713333,0.358733333,277960.0667,0.253116667,0.018377621,0.183743333,-15.74486667,0.051013333,103.9112333,0.212763333,42.03333333
8027,,,Sarah Chang,1,0.839,0.473,214547,0.126,0.528,0.129,-19.906,0.0533,147.262,0.359,50
8028,,,Sarah Hart,1,0.832,0.194,245893,0.174,0.000128,0.115,-14.954,0.0376,82.635,0.267,48
8029,,,Sarah Jarosz,1,0.876,0.527,216173,0.283,0.000142,0.106,-11.962,0.0367,114.954,0.283,56
8030,,,Sarah Ross,1,0.013,0.721,262760,0.944,0,0.32,-5.982,0.159,85.002,0.626,52
8031,,,Saraswati Rane,1,0.982230769,0.517384615,184539,0.293384615,0.512056462,0.331661538,-12.70346154,0.148,99.74861538,0.539615385,0
8032,,,Sardar Akhtar,1,0.9830625,0.4994375,187358.0625,0.2884375,0.188534863,0.31325,-9.1695,0.1521875,107.362625,0.719875,0
8033,,,Sarkodie,0,0.247,0.702,180402,0.828,0,0.0358,-3.481,0.252,135.39,0.561,3
8034,,,Sasha,1,0.056,0.614333333,200346.6667,0.738,0,0.080133333,-6.654666667,0.336,92.844,0.715333333,50.33333333
8035,,,Sashamon,1,0.1065,0.8835,274993.5,0.5525,0.02479,0.0652,-7.3025,0.06785,138.567,0.7575,48.5
8036,,,Sassy,1,0.408,0.773,255000,0.677,0,0.344,-5.137,0.198,129.613,0.36,44
8037,,,Satinath Mukherjee,1,0.98205,0.4226,197750.65,0.17616,0.80231315,0.14876,-18.924,0.048255,98.6733,0.47145,0.55
8038,,,SativanderGround,1,0.248666667,0.695444444,190986,0.792555556,1.87E-06,0.152833333,-4.089888889,0.335333333,105.9613333,0.849555556,1
8039,,,Sattar,0,0.859,0.643,232907,0.399,0,0.299,-12.026,0.0404,119.201,0.823,36
8040,,,Saudi,1,0.0201,0.768,267427,0.471,0,0.268,-8.406,0.259,131.023,0.405,69
8041,,,Saul Viera El Gavilancillo,1,0.177,0.807,180653,0.614,0,0.134,-8.963,0.107,102.139,0.837,50
8042,,,Savage,0,0.058135556,0.830111111,253289,0.608666667,0.091471111,0.108033333,-8.529666667,0.129333333,125.5911111,0.819111111,55.22222222
8043,,,Savage Garden,1,0.1613,0.606181818,265134.6364,0.694636364,0.000187393,0.119118182,-7.919090909,0.035390909,129.0719091,0.660454545,58.54545455
8044,,,Savatage,0,0.187791429,0.301,306443.7143,0.761428571,0.188465286,0.188914286,-8.232857143,0.074442857,125.6245714,0.242428571,32.28571429
8045,,,Saves The Day,1,0.010197857,0.415571429,183175.1429,0.911571429,4.99E-05,0.180985714,-5.233285714,0.108914286,145.7294286,0.522857143,40.28571429
8046,,,Saving Jane,1,0.0134,0.627,203253,0.81,0,0.109,-5.684,0.0437,122.058,0.496,41
8047,,,Savuka,1,0.23455,0.69675,256990.25,0.73775,4.33E-05,0.134625,-10.6655,0.02975,103.91225,0.8195,42.75
8048,,,Saweetie,1,0.054437429,0.903714286,164190.0714,0.696357143,7.36E-05,0.088621429,-5.580071429,0.233692857,105.5000714,0.637857143,72.57142857
8049,,,Saxon,1,0.002284917,0.431083333,309546.8333,0.810833333,0.219474161,0.190975,-7.570666667,0.053091667,126.268,0.47775,41.16666667
8050,,,Sayed Mekawy,0,0.939,0.462,552086,0.353,3.23E-05,0.775,-12.735,0.0362,110.731,0.575,22
8051,,,Scar,0,0.172,0.723,264400,0.784,2.77E-06,0.685,-4.74,0.297,94.216,0.556,44
8052,,,Scarface,1,0.109557792,0.71925,256900.2083,0.699,0.002298419,0.240495833,-7.0975,0.26875,103.5532292,0.592375,40.77083333
8053,,,Scarlxrd,1,0.02774,0.6155,157740,0.929,0.002115,0.3145,-1.8775,0.212,134.9455,0.36,63.5
8054,,,Scatman Crothers,0,0.718,0.602,122486.5,0.366,0,0.6,-12.0345,0.2775,122.151,0.76,46
8055,,,Scattle,0,0.358,0.747,244364,0.751,0.742,0.143,-8.004,0.0662,110,0.965,51
8056,,,Schoolly D,1,0.224,0.606,388907,0.868,0.00103,0.692,-13.493,0.177,98.832,0.28,37
8057,,,Schneberger Sngerknaben,1,0.964,0.328,321507,0.317,0.085,0.44,-14.729,0.0654,71.1,0.0862,29
8058,,,Scientist,1,0.000638,0.757,196400,0.451,0.00731,0.121,-12.216,0.141,144.22,0.732,24
8059,,,Scissorfight,1,0.00836,0.554,235040,0.881,0.576,0.292,-5.702,0.134,102.346,0.248,41
8060,,,Scooter,0,0.000856,0.5265,230966.5,0.941,0.03814,0.412,-9.172,0.0486,142.0065,0.607,62.5
8061,,,Scorpions,0,0.07755485,0.403289474,270359.0132,0.685,0.154530326,0.271705263,-9.935828947,0.054472368,119.8624737,0.443143421,38.38157895
8062,,,Scott Bradlee's Postmodern Jukebox,1,0.697,0.292,283259,0.359,1.85E-05,0.108,-9.043,0.0328,177.334,0.228,61
8063,,,Scott Hamilton,0,0.967,0.365,220667,0.0275,0.245,0.132,-22.435,0.0465,84.971,0.226,40
8064,,,Scott Irby-Ranniar,1,0.498,0.568,187820,0.5275,5.88E-06,0.11305,-9.1585,0.1585,89.3885,0.754,37
8065,,,Scott LaFaro,1,0.869352941,0.508235294,312226.6471,0.172882353,0.699563529,0.111370588,-19.12788235,0.042611765,103.5856471,0.362905882,32.82352941
8066,,,Scott Reeder,0,0.00173,0.292,290280,0.628,0.000457,0.107,-5.541,0.031,135.903,0.235,59
8067,,,Scott Wesley Brown,1,0.394,0.412,213066.5,0.2185,0,0.1295,-15.936,0.0318,89.9955,0.2305,38
8068,,,Scottish National Orchestra,1,0.978,0.139,660240,0.0676,0.717,0.0399,-25.826,0.0405,87.282,0.0376,33
8069,,,Scotty,1,0.00262,0.82,175907,0.43,0,0.179,-11.155,0.157,82.083,0.665,35
8070,,,Scotty Sire,1,0.07175,0.747,177552.5,0.7365,0,0.1345,-5.193,0.135,128.0375,0.5365,59
8071,,,Scoundrels,1,0.733,0.748,251256,0.446,2.83E-06,0.107,-7.771,0.0304,98.076,0.579,59
8072,,,Scratch Acid,1,0.00028162,0.428,137833.5,0.783,0.6385,0.376,-10.7065,0.04035,134.6825,0.5935,30
8073,,,Screaming Trees,1,0.000238467,0.1955,244722,0.911666667,0.000811717,0.202,-6.128,0.07935,162.3328333,0.394166667,44.33333333
8074,,,Screwston,1,0.188666667,0.845333333,265844.3333,0.571333333,0.000836667,0.1739,-4.300666667,0.2579,108.4606667,0.367333333,40.33333333
8075,,,Scritti Politti,0,0.1062,0.7305,275583.5,0.64275,0.088,0.17465,-10.81425,0.05405,116.6445,0.6865,36.75
8076,,,Sea Level,1,0.372,0.611,268266.5,0.7235,0.0111234,0.21225,-9.215,0.0339,105.2185,0.874,33
8077,,,Seaforth,1,0.169,0.612,169155,0.621,0,0.137,-5.657,0.0734,185.857,0.883,67
8078,,,Seafret,0,0.190633333,0.453,223137.6667,0.507,0.000814017,0.107,-8.318666667,0.0318,142.3793333,0.194,67.33333333
8079,,,Seahaven,1,0.885,0.754,249723,0.0382,0,0.166,-11.99,0.0411,118.021,0.284,44
8080,,,Seal,1,0.275980526,0.590947368,312293.3684,0.649315789,0.014984387,0.146694737,-8.811631579,0.045910526,116.1711579,0.468726316,47.31578947
8081,,,Seamus Kennedy,1,0.803,0.656,297257.6667,0.410333333,2.86E-06,0.706666667,-14.52166667,0.419,110.4376667,0.675333333,39.66666667
8082,,,Sean Garrett,0,0.0305,0.603,197307,0.688,0,0.378,-8.794,0.521,169.592,0.685,47
8083,,,Sean Hayes,1,0.758,0.758,294587,0.565,9.05E-06,0.126,-10.127,0.045,113.595,0.781,40
8084,,,Sean Murray,1,0.101,0.422,193893,0.207,0.723,0.159,-15.48,0.0287,84.93,0.0892,47
8085,,,Sean Paul,1,0.153866145,0.7488,226980.2727,0.739145455,2.22E-06,0.189516364,-5.204636364,0.176718182,108.2072545,0.722636364,59.05454545
8086,,,Sean Stemaly,0,0.42,0.525,183920,0.84,1.67E-05,0.361,-4.21,0.037,136.037,0.806,67
8087,,,Seaweed,1,6.51E-06,0.209,163067,0.951,0.00619,0.0829,-6.326,0.0609,100.945,0.471,40
8088,,,Sebadoh,1,0.21935,0.4275,274660,0.893,0.22725,0.1425,-7.26,0.06245,118.0485,0.466,37.5
8089,,,Sebastian Ingrosso,0,0.03796,0.505,191496,0.7865,0.00098,0.19255,-6.18,0.05025,128.05,0.355,62
8090,,,Sebastien Drums,1,0.0186,0.639,159844,0.978,0.0818,0.371,-2.409,0.0463,128.056,0.244,48
8091,,,Sech,1,0.223703448,0.755482759,238133.3793,0.665586207,9.06E-05,0.130793103,-4.124862069,0.170113793,143.3895862,0.66337931,77.72413793
8092,,,Secondhand Serenade,1,0.54075,0.45825,196256.75,0.37675,0,0.092825,-8.339,0.031925,154.08125,0.366,59
8093,,,Secret Garden,1,0.898263158,0.188442105,215229.4211,0.248052632,0.584277895,0.113273684,-13.14842105,0.038405263,80.67515789,0.095989474,51.15789474
8094,,,Secrets,1,0.000894,0.528,228653,0.929,0.00136,0.149,-4.548,0.0493,131.985,0.611,47
8095,,,Secretto,0,0.0656,0.743,181264,0.503,0,0.0662,-8.947,0.131,80.714,0.534,64
8096,,,Seduction,1,0.176725,0.68175,328866.75,0.5925,0.0298125,0.202875,-11.4805,0.058325,97.93,0.58825,31.25
8097,,,Seeb,0,0.090495,0.51275,204962.5,0.776,3.28E-06,0.300325,-4.6315,0.150925,121.09575,0.48375,69.25
8098,,,Seefeel,0,0.0112,0.707,457000,0.48,0.901,0.186,-14.098,0.0726,107.002,0.217,37
8099,,,Seekae,1,0.193,0.544,303661,0.579,1.43E-05,0.117,-8.52,0.0712,109.769,0.294,64
8100,,,Seether,1,0.004178406,0.494596774,237861.5323,0.851870968,0.047363702,0.131819355,-4.357225806,0.048119355,142.3943387,0.435541935,52.30645161
8101,,,Seezyn,0,0.0622,0.715,205800,0.639,0,0.157,-5.017,0.0752,149.996,0.151,77
8102,,,Sein Party,1,0.831,0.421,203720,0.111,2.35E-06,0.163,-17.441,0.0392,135.936,0.638,0
8103,,,Selah,1,0.810909091,0.238272727,259067.8182,0.176345455,2.29E-07,0.118145455,-12.934,0.033336364,106.8893636,0.244545455,45.36363636
8104,,,Selective Sounds PTA,1,0.174,0.13,234197,0.167,0.994,0.463,-19.561,0.0507,82.477,0.00719,65
8105,,,Selena,1,0.274229984,0.619945312,237088.7578,0.609992188,0.001594766,0.217370313,-9.109203125,0.061875781,138.9252344,0.708929688,47.265625
8106,,,Selena Gomez & The Scene,0,0.063821429,0.655571429,196748.4286,0.830571429,2.60E-06,0.174828571,-4.118285714,0.072328571,124.805,0.703285714,61.71428571
8107,,,Self,1,0.169,0.85,222733,0.652,0,0.178,-4.543,0.0515,120.032,0.965,39
8108,,,Semisonic,1,0.0796368,0.4916,261738.6,0.7884,0.001038782,0.14406,-6.9042,0.03198,103.76,0.4258,52
8109,,,Sena Jurinac,1,0.9782,0.442937143,215792.3143,0.13026,0.031273057,0.285765714,-21.77494286,0.188942857,103.6812286,0.30226,6.742857143
8110,,,Sensato,1,0.12,0.869,249800,0.691,0,0.102,-6.872,0.192,95.019,0.875,62
8111,,,Sensifeel,1,0.00379,0.771,456213,0.608,0.823,0.0656,-9.487,0.0562,127.991,0.42,3
8112,,,Seon,0,0.625,0.835,168281,0.283,3.40E-06,0.102,-10.121,0.0781,86.983,0.282,64
8113,,,September,1,0.00134,0.776,209973.5,0.879,0.0003085,0.05875,-3.436,0.03045,130.029,0.96,48.5
8114,,,Sepultura,1,0.00663454,0.376,262165.7826,0.934652174,0.108954826,0.156165217,-6.263043478,0.119295652,115.9050435,0.222708696,44.17391304
8115,,,Serani,1,0.000755,0.741,188200,0.79,0,0.0345,-5.056,0.284,185.779,0.806,54
8116,,,Serge Chaloff,1,0.809777778,0.504,245546.3333,0.372777778,0.26919571,0.243322222,-9.234277778,0.052583333,125.6327778,0.540722222,3.777777778
8117,,,Serge Koussevitzky,1,0.926052632,0.262257895,563046.2632,0.259263158,0.713631579,0.188631579,-17.31410526,0.043594737,98.98221053,0.163315789,4.052631579
8118,,,Serge Ponsar,1,0.2365,0.8245,365167,0.605,0.005185,0.2205,-13.801,0.0794,114.5445,0.825,28.5
8119,,,Sergei Prokofiev,1,0.9184625,0.33824375,341104.5,0.23394,0.6462197,0.21883875,-19.1665625,0.04503875,105.9260125,0.249615,7.1625
8120,,,Sergio Dalma,1,0.184,0.5315,263047,0.5835,0.0003715,0.197,-10.211,0.03165,108.9675,0.4505,48
8121,,,Sergio Endrigo,1,0.912,0.287,214400,0.315,4.90E-05,0.108,-10.62,0.0306,76.136,0.374,28
8122,,,Sergio Franchi,1,0.9615,0.4245,155000,0.3455,0.00167735,0.213,-11.851,0.0474,107.876,0.631,8.5
8123,,,Sergio Vargas,1,0.472733333,0.7024,290531.8,0.737,0.00255926,0.160133333,-8.052866667,0.04216,133.4990667,0.8584,43.73333333
8124,,,Serj Tankian,0,0.019819091,0.554909091,220324.8182,0.888,0.001468585,0.268672727,-4.401727273,0.046372727,136.5860909,0.424090909,55
8125,,,Ser Girn,1,0.821,0.507333333,287223.3333,0.36,0.006101877,0.159333333,-12.71533333,0.0389,110.6343333,0.274,55.33333333
8126,,,Set It Off,0,0.018666316,0.513684211,197370.3684,0.898263158,0,0.195926316,-4.041736842,0.095536842,146.3319474,0.603,58.89473684
8127,,,Seth Condrey,1,0.038,0.28,293331,0.737,0,0.124,-3.938,0.0414,155.884,0.155,61
8128,,,Seth Rogen,1,0.529333333,0.401333333,205582,0.415333333,0,0.109333333,-10.737,0.098333333,96.08666667,0.425,66.33333333
8129,,,Seven Lions,1,0.123825,0.50575,241834.5,0.72175,1.29E-06,0.13175,-5.30625,0.040125,129.803,0.35325,61
8130,,,Seven Miles South,1,0.0911,0.578,211974,0.619,0,0.172,-6.911,0.0311,116.96,0.245,57
8131,,,Sevendust,1,0.02686996,0.5506,222164.3333,0.897,0.024034457,0.243266667,-4.980066667,0.07698,110.9801333,0.466133333,45.53333333
8132,,,Sevenn,1,0.0164,0.886,179512,0.84,0.00622,0.329,-3.386,0.0502,123.035,0.203,70
8133,,,Sex Bob-Omb,1,0.1985,0.4605,115583.25,0.84825,0.21358675,0.2475,-4.34975,0.078175,134.759,0.61775,52.75
8134,,,Sex Pistols,1,0.026917721,0.294263158,197452.5263,0.939,0.039091143,0.234321053,-5.915210526,0.107357895,144.9904211,0.401315789,36.15789474
8135,,,Sezen Aksu,0,0.43815,0.4465,258734.5,0.66875,7.50E-06,0.195075,-6.39975,0.077225,133.94625,0.49775,56.5
8136,,,Sgt. Barry Sadler,1,0.797923077,0.540307692,152108.7692,0.303176923,0.008796742,0.225823077,-11.56630769,0.039430769,112.3292308,0.554615385,19.61538462
8137,,,Shaan,0,0.2528,0.73225,294542.5,0.68575,3.66E-05,0.13275,-7.8925,0.092275,103.49275,0.75625,57.25
8138,,,Shabba Ranks,1,0.064369375,0.7755625,257436.25,0.5656875,4.42E-05,0.19196875,-12.0008125,0.2774625,121.7843125,0.7875,39.75
8139,,,Shabnam,1,0.991,0.789,209717,0.335,0.00858,0.189,-8.478,0.0948,101.549,0.847,0
8140,,,Shaboozey,1,0.0128,0.728,171467,0.727,0,0.0882,-3.585,0.206,143.144,0.89,69
8141,,,Shadia,1,0.78,0.351,493796,0.606,0,0.535,-0.91,0.0311,87.889,0.513,0
8142,,,Shadow,1,0.483,0.689,327373,0.836,0,0.266,-5.734,0.267,164.123,0.699,35
8143,,,Shadowfax,1,0.6175,0.6545,272789.75,0.28025,0.517626,0.079275,-18.282,0.041,127.489,0.52175,25
8144,,,Shadowy Men On A Shadowy Planet,1,1.34E-05,0.436,161533,0.782,0.964,0.4,-9.305,0.0281,137.153,0.846,39
8145,,,Shaggy,1,0.1833976,0.829,237853.24,0.70036,0.000549915,0.232648,-7.54368,0.184468,128.56204,0.70624,51.68
8146,,,Shahin & Sepehr,0,0.613,0.665,310973,0.508,0.932,0.173,-12.366,0.0321,100.051,0.55,39
8147,,,Shai,1,0.47956,0.550384615,264606.2308,0.356,0.000877477,0.177307692,-11.22115385,0.0357,127.8454615,0.387153846,42
8148,,,Shaila,0,0.995,0.731,165384,0.0174,0.112,0.118,-16.467,0.388,85.604,0.699,0
8149,,,Shailendra Singh,1,0.6935,0.427,307053.5,0.408,0,0.1655,-11.429,0.03605,116.934,0.599,38.5
8150,,,Shakatak,1,0.386428571,0.702,317117.8571,0.443571429,0.255717797,0.107314286,-14.41785714,0.050314286,110.8251429,0.606857143,36.28571429
8151,,,Shakewell,1,0.30406,0.791333333,149140.8889,0.669222222,0.026311111,0.140644444,-7.126444444,0.245822222,125.2208889,0.398444444,60.66666667
8152,,,Shakin' Stevens,1,0.151,0.644,195940,0.9155,1.61E-06,0.2175,-2.956,0.0341,161.1965,0.9675,60.5
8153,,,Shakira,1,0.222960222,0.723414815,217364.437,0.68252,0.008328825,0.145217037,-6.717059259,0.052531111,120.0510667,0.619377778,60.66666667
8154,,,Shakka,1,0.301,0.593,218000,0.893,0,0.135,-5.811,0.132,150.085,0.63,57
8155,,,Shakti,1,0.785,0.306,202533,0.0461,0.822,0.11,-22.275,0.0317,138.747,0.039,35
8156,,,Shalamar,0,0.14701,0.760866667,295721.7333,0.5932,0.054848164,0.09346,-9.409466667,0.05846,123.7888667,0.792933333,33.53333333
8157,,,Shallou,0,0.445,0.628333333,237105.3333,0.533666667,0.335333333,0.113,-9.317666667,0.0981,107.713,0.273666667,57
8158,,,Shalom Hanoch,1,0.505823333,0.616333333,343664.6667,0.514,0.007328487,0.1061,-11.10733333,0.031666667,110.301,0.376666667,39.33333333
8159,,,Shama,1,0.995,0.455,189133,0.09895,0.8765,0.1585,-16.5475,0.0707,73.7065,0.602,0
8160,,,Shaman,1,0.0001705,0.148,177875,0.3935,0.787,0.175,-21.9735,0.05285,122.9015,0.0684,65.5
8161,,,Shamshad Begum,1,0.94971281,0.59652686,196108.5041,0.313176818,0.225843231,0.224986777,-10.53945868,0.179304339,112.8505826,0.723411157,0.803719008
8162,,,Shandi,1,0.3305,0.7815,208606.5,0.691,2.41E-05,0.03755,-9.9885,0.07705,124.5475,0.779,39
8163,,,Shane 54,1,0.0656,0.607666667,238980.3333,0.712333333,0.146000533,0.106333333,-6.992333333,0.032666667,131.335,0.524,19.33333333
8164,,,Shani Diluka,1,0.995,0.407,256360,0.00453,0.935,0.0798,-30.925,0.041,104.957,0.0342,53
8165,,,Shanice,1,0.33527,0.6314,258205.2,0.5726,1.47E-05,0.13006,-10.4138,0.0651,107.497,0.4664,47
8166,,,Shankar,1,0.9914,0.5696,194813.4,0.2892,0.0038934,0.17116,-7.9124,0.12492,75.5018,0.6012,0
8167,,,Shankar Mahadevan,1,0.234732727,0.665090909,316638.4545,0.603745455,0.007578122,0.082309091,-8.991,0.085245455,113.9957273,0.526563636,48.09090909
8168,,,Shannon Lay,1,0.956,0.552,242000,0.126,0.0153,0.109,-18.014,0.0306,92.441,0.439,62
8169,,,Shantaje,1,0.189,0.702,196989,0.605,0.000145,0.128,-8.59,0.0314,87.787,0.833,36
8170,,,Shantala,1,0.81,0.1935,437873.5,0.11145,0.3784,0.1024,-17.6025,0.0428,136.545,0.06375,55
8171,,,Shanti,0,0.889,0.585333333,194802.3333,0.344333333,2.93E-05,0.114333333,-8.542,0.052366667,120.9436667,0.733333333,0
8172,,,Sharma,0,0.983,0.643,207401,0.203,0,0.171,-10.055,0.232,102.862,0.415,0
8173,,,Sharon Isbin,1,0.991,0.356,152000,0.0145,0.922,0.0945,-31.366,0.0526,78.685,0.196,34
8174,,,Sharon Jones & The Dap-Kings,1,0.3704,0.6002,233341.4,0.7824,0.069798384,0.16546,-4.6988,0.05168,120.7462,0.7998,53.4
8175,,,Sharon Shannon,1,0.308,0.537,181813,0.816,0,0.173,-4.883,0.0339,84.409,0.913,39
8176,,,"Sharon, Lois & Bram",1,0.77375,0.6885,130930,0.19775,0.00028,0.309925,-16.46475,0.08985,104.8055,0.49025,32.5
8177,,,Shaun Cassidy,1,0.116366667,0.659666667,188493.3333,0.717333333,0.00050479,0.183666667,-11.42333333,0.033933333,134.4496667,0.935,34
8178,,,Shaver,1,0.889,0.593,192000,0.0929,0.000741,0.0951,-17.926,0.032,87.531,0.205,34
8179,,,Shawn James,0,0.25,0.471,220248,0.485,2.23E-06,0.0771,-4.965,0.0372,113.542,0.356,60
8180,,,Shawn Mendes,1,0.307723,0.615483333,200855.0167,0.614433333,2.58E-06,0.12447,-6.256866667,0.0776,122.0910667,0.541966667,67.51666667
8181,,,Shawn Wasabi,0,0.549,0.79,175266,0.939,0.218,0.636,-1.802,0.0571,102.044,0.403,58
